alias	gene_id	gene_symbol	gene_desc
FOXO3	700731	FOXO3	forkhead box O3
RBM47	700732	RBM47	RNA binding motif protein 47
AFF1	700733	AFF1	AF4/FMR2 family member 1
AP1AR	700734	AP1AR	adaptor related protein complex 1 associated regulatory protein
GTF2H2	700737	GTF2H2	general transcription factor IIH subunit 2
RIOK2	700738	RIOK2	RIO kinase 2
DDX41	700742	DDX41	DEAD-box helicase 41
AQP9	700743	AQP9	aquaporin 9
MESP1	700744	MESP1	mesoderm posterior bHLH transcription factor 1
LOC700745	700745	LOC700745	40S ribosomal protein S2 pseudogene
C8H8orf48	700746	C8H8orf48	chromosome 8 C8orf48 homolog
GGH	700747	GGH	gamma-glutamyl hydrolase
PAG1	700748	PAG1	phosphoprotein membrane anchor with glycosphingolipid microdomains 1
ZNF248	700749	ZNF248	zinc finger protein 248
SLC35G1	700750	SLC35G1	solute carrier family 35 member G1
VAX1	700752	VAX1	ventral anterior homeobox 1
LOC700754	700754	LOC700754	melanoma-associated antigen B6
SRPX2	700756	SRPX2	sushi repeat containing protein X-linked 2
RADX	700757	RADX	RPA1 related single stranded DNA binding protein, X-linked
AFF2	700758	AFF2	AF4/FMR2 family member 2
SLC10A3	700759	SLC10A3	solute carrier family 10 member 3
ROR1	700760	ROR1	receptor tyrosine kinase like orphan receptor 1
SDE2	700761	SDE2	SDE2 telomere maintenance homolog
AAMP	700763	AAMP	angio associated migratory cell protein
LOC700765	700765	LOC700765	lysine-specific demethylase 4E-like
EPG5	700766	EPG5	ectopic P-granules autophagy protein 5 homolog
CAPS	700767	CAPS	calcyphosine
PRKAR2B	700770	PRKAR2B	protein kinase cAMP-dependent type II regulatory subunit beta
LOC700771	700771	LOC700771	T cell receptor beta variable 5-5-like
POLH	700772	POLH	DNA polymerase eta
ORC3	700773	ORC3	origin recognition complex subunit 3
NR2F1	700777	NR2F1	nuclear receptor subfamily 2 group F member 1
TNFAIP8	700778	TNFAIP8	TNF alpha induced protein 8
LOC700782	700782	LOC700782	olfactory receptor 4K13-like
LOC700784	700784	LOC700784	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1 pseudogene
KCNQ3	700785	KCNQ3	potassium voltage-gated channel subfamily Q member 3
LOC700786	700786	LOC700786	heterogeneous nuclear ribonucleoprotein A1-like
DOCK1	700788	DOCK1	dedicator of cytokinesis 1
LOC700794	700794	LOC700794	sperm protein associated with the nucleus on the X chromosome N3
RPL10	700795	RPL10	ribosomal protein L10
SERBP1	700797	SERBP1	SERPINE1 mRNA binding protein 1
UBE2J2	700798	UBE2J2	ubiquitin conjugating enzyme E2 J2
STRIP1	700799	STRIP1	striatin interacting protein 1
BCL9	700800	BCL9	BCL9 transcription coactivator
LBR	700801	LBR	lamin B receptor
SOX13	700802	SOX13	SRY-box transcription factor 13
CCDC181	700803	CCDC181	coiled-coil domain containing 181
ADD1	700805	ADD1	adducin 1
PADI4	700806	PADI4	peptidyl arginine deiminase 4
LOC700807	700807	LOC700807	40S ribosomal protein S12 pseudogene
KIZ	700808	KIZ	kizuna centrosomal protein
KDELR3	700810	KDELR3	KDEL endoplasmic reticulum protein retention receptor 3
PTPRO	700811	PTPRO	protein tyrosine phosphatase receptor type O
TMEM117	700812	TMEM117	transmembrane protein 117
TNS2	700813	TNS2	tensin 2
CHCHD4	700814	CHCHD4	coiled-coil-helix-coiled-coil-helix domain containing 4
LOC700815	700815	LOC700815	ATP synthase, H+ transporting, mitochondrial Fo complex, subunit C1 (subunit 9)-like
FAM126B	700818	FAM126B	family with sequence similarity 126 member B
ANO7	700819	ANO7	anoctamin 7
LOC700820	700820	LOC700820	uncharacterized LOC700820
NRBP1	700821	NRBP1	nuclear receptor binding protein 1
IL36G	700822	IL36G	interleukin 36 gamma
PNPLA2	700824	PNPLA2	patatin like phospholipase domain containing 2
SVIP	700825	SVIP	small VCP interacting protein
CNTN5	700826	CNTN5	contactin 5
PSMD5	700827	PSMD5	proteasome 26S subunit, non-ATPase 5
RPP25L	700829	RPP25L	ribonuclease P/MRP subunit p25 like
TOP3A	700830	TOP3A	DNA topoisomerase III alpha
DLX3	700831	DLX3	distal-less homeobox 3
ARMC7	700833	ARMC7	armadillo repeat containing 7
LACC1	700834	LACC1	laccase domain containing 1
NPC1	700835	NPC1	NPC intracellular cholesterol transporter 1
LOC700836	700836	LOC700836	60S acidic ribosomal protein P0-like
URI1	700838	URI1	URI1 prefoldin like chaperone
ADGRG7	700839	ADGRG7	adhesion G protein-coupled receptor G7
SI	700840	SI	sucrase-isomaltase
NGLY1	700842	NGLY1	N-glycanase 1
PALB2	700843	PALB2	partner and localizer of BRCA2
MT1L	700844	MT1L	metallothionein 1L
PSKH1	700845	PSKH1	protein serine kinase H1
TCP10L	700847	TCP10L	t-complex 10 like
LOC700849	700849	LOC700849	mitotic spindle assembly checkpoint protein MAD2A-like
TFPI2	700850	TFPI2	tissue factor pathway inhibitor 2
PNPLA8	700851	PNPLA8	patatin like phospholipase domain containing 8
TNPO3	700852	TNPO3	transportin 3
PEG10	700853	PEG10	paternally expressed 10
SIRT5	700855	SIRT5	sirtuin 5
ABT1	700856	ABT1	activator of basal transcription 1
GABRR2	700858	GABRR2	gamma-aminobutyric acid type A receptor subunit rho2
ADAT2	700860	ADAT2	adenosine deaminase tRNA specific 2
AFG1L	700861	AFG1L	AFG1 like ATPase
LOC700862	700862	LOC700862	60S ribosomal protein L4 pseudogene
SDAD1	700863	SDAD1	SDA1 domain containing 1
KLHL8	700864	KLHL8	kelch like family member 8
TIFA	700865	TIFA	TRAF interacting protein with forkhead associated domain
TMEM144	700866	TMEM144	transmembrane protein 144
TENM3	700867	TENM3	teneurin transmembrane protein 3
PAIP1	700869	PAIP1	poly(A) binding protein interacting protein 1
PCDHB16	700871	PCDHB16	protocadherin beta 16
LOC700872	700872	LOC700872	60S ribosomal protein L18a-like
SERPINA10	700874	SERPINA10	serpin family A member 10
HTRA4	700875	HTRA4	HtrA serine peptidase 4
TTPA	700876	TTPA	alpha tocopherol transfer protein
C8H8orf37	700877	C8H8orf37	chromosome 8 C8orf37 homolog
HGH1	700879	HGH1	HGH1 homolog
LOC700880	700880	LOC700880	serine/threonine-protein kinase tousled-like 2 pseudogene
PLAC9	700881	PLAC9	placenta associated 9
LOC700882	700882	LOC700882	TNF receptor-associated factor 6 pseudogene
GHV	700885	GHV	growth hormone variant
GPR34	700887	GPR34	G protein-coupled receptor 34
FAM120C	700888	FAM120C	family with sequence similarity 120C
SYTL4	700889	SYTL4	synaptotagmin like 4
RNF128	700890	RNF128	ring finger protein 128
IDS	700892	IDS	iduronate 2-sulfatase
CELSR2	700893	CELSR2	cadherin EGF LAG seven-pass G-type receptor 2
DNAJC16	700894	DNAJC16	DnaJ heat shock protein family (Hsp40) member C16
DTD1	700895	DTD1	D-aminoacyl-tRNA deacylase 1
LGALS1	700896	LGALS1	galectin 1
LOC700897	700897	LOC700897	activating signal cointegrator 1 complex subunit 2 homolog
SPPL3	700898	SPPL3	signal peptide peptidase like 3
ZNF268	700899	ZNF268	zinc finger protein 268
LOC700900	700900	LOC700900	60S ribosomal protein L19 pseudogene
MRRF	700902	MRRF	mitochondrial ribosome recycling factor
S1PR3	700903	S1PR3	sphingosine-1-phosphate receptor 3
RANBP3	700904	RANBP3	RAN binding protein 3
ETV5	700907	ETV5	ETS variant transcription factor 5
FLYWCH1	700909	FLYWCH1	FLYWCH-type zinc finger 1
ERN2	700910	ERN2	endoplasmic reticulum to nucleus signaling 2
RANBP10	700911	RANBP10	RAN binding protein 10
GTPBP2	700913	GTPBP2	GTP binding protein 2
AKIRIN2	700914	AKIRIN2	akirin 2
LOC700916	700916	LOC700916	COMM domain-containing protein 5
LOC700917	700917	LOC700917	transmembrane protein 183A-like
DIAPH1	700918	DIAPH1	diaphanous related formin 1
THSD4	700919	THSD4	thrombospondin type 1 domain containing 4
OR4K13	700920	OR4K13	olfactory receptor, family 4, subfamily K, member 13
DPY19L4	700921	DPY19L4	dpy-19 like 4
MYOF	700922	MYOF	myoferlin
PRR32	700923	PRR32	proline rich 32
LAGE3	700924	LAGE3	L antigen family member 3
HYI	700926	HYI	hydroxypyruvate isomerase (putative)
ALX3	700927	ALX3	ALX homeobox 3
LOC700928	700928	LOC700928	transcription elongation factor A protein-like 8
BLZF1	700930	BLZF1	basic leucine zipper nuclear factor 1
LOC700931	700931	LOC700931	putative olfactory receptor 2W5
SH3BP2	700932	SH3BP2	SH3 domain binding protein 2
PADI6	700933	PADI6	peptidyl arginine deiminase 6
XRN2	700934	XRN2	5'-3' exoribonuclease 2
DMC1	700935	DMC1	DNA meiotic recombinase 1
LOC700936	700936	LOC700936	glutathione hydrolase 1 proenzyme
XPC	700938	XPC	XPC complex subunit, DNA damage recognition and repair factor
SLC41A2	700939	SLC41A2	solute carrier family 41 member 2
HPD	700940	HPD	4-hydroxyphenylpyruvate dioxygenase
TANK	700942	TANK	TRAF family member associated NFKB activator
NDUFB3	700944	NDUFB3	NADH:ubiquinone oxidoreductase subunit B3
HDLBP	700945	HDLBP	high density lipoprotein binding protein
TTC32	700947	TTC32	tetratricopeptide repeat domain 32
IFT172	700948	IFT172	intraflagellar transport 172
LOC700950	700950	LOC700950	60S ribosomal protein L22 pseudogene
CRACR2B	700951	CRACR2B	calcium release activated channel regulator 2B
GAS2	700952	GAS2	growth arrest specific 2
TEAD1	700954	TEAD1	TEA domain transcription factor 1
FBXW2	700958	FBXW2	F-box and WD repeat domain containing 2
CNTFR	700959	CNTFR	ciliary neurotrophic factor receptor
LOC700960	700960	LOC700960	60S ribosomal protein L35a pseudogene
ZNF79	700961	ZNF79	zinc finger protein 79
ITGA3	700962	ITGA3	integrin subunit alpha 3
IGFBP4	700963	IGFBP4	insulin like growth factor binding protein 4
NT5C	700964	NT5C	5', 3'-nucleotidase, cytosolic
ITGBL1	700965	ITGBL1	integrin subunit beta like 1
TMCO3	700966	TMCO3	transmembrane and coiled-coil domains 3
RMC1	700967	RMC1	regulator of MON1-CCZ1
MAPK4	700969	MAPK4	mitogen-activated protein kinase 4
SERPINB12	700970	SERPINB12	serpin family B member 12
LOC700971	700971	LOC700971	peptidyl-prolyl cis-trans isomerase FKBP2 pseudogene
TFG	700972	TFG	trafficking from ER to golgi regulator
LHFPL4	700973	LHFPL4	LHFPL tetraspan subfamily member 4
FHIT	700974	FHIT	fragile histidine triad diadenosine triphosphatase
TMEM41A	700975	TMEM41A	transmembrane protein 41A
ZNF213	700976	ZNF213	zinc finger protein 213
MT1E	700977	MT1E	metallothionein 1E
RADIL	700979	RADIL	Rap associating with DIL domain
BLVRA	700980	BLVRA	biliverdin reductase A
LOC700981	700981	LOC700981	H/ACA ribonucleoprotein complex subunit 2-like
LOC700985	700985	LOC700985	tubulin beta-3 chain pseudogene
AIG1	700988	AIG1	androgen induced 1
SNX3	700989	SNX3	sorting nexin 3
NAAA	700991	NAAA	N-acylethanolamine acid amidase
ALPK1	700993	ALPK1	alpha kinase 1
LOC700994	700994	LOC700994	axin interactor, dorsalization-associated protein pseudogene
DCTD	700995	DCTD	dCMP deaminase
LOC700996	700996	LOC700996	S-adenosylmethionine decarboxylase proenzyme-like
LOC700997	700997	LOC700997	zinc finger protein 669-like
PPIC	700998	PPIC	peptidylprolyl isomerase C
PCDHB13	700999	PCDHB13	protocadherin beta 13
B4GALT7	701000	B4GALT7	beta-1,4-galactosyltransferase 7
FSIP1	701001	FSIP1	fibrous sheath interacting protein 1
MESP2	701003	MESP2	mesoderm posterior bHLH transcription factor 2
TIMM9	701005	TIMM9	translocase of inner mitochondrial membrane 9
DLST	701006	DLST	dihydrolipoamide S-succinyltransferase
TM2D2	701007	TM2D2	TM2 domain containing 2
LOC701008	701008	LOC701008	TAR DNA-binding protein 43-like
FABP5	701009	FABP5	fatty acid binding protein 5
MRC1	701010	MRC1	mannose receptor C-type 1
KCNK18	701013	KCNK18	potassium two pore domain channel subfamily K member 18
GPR82	701014	GPR82	G protein-coupled receptor 82
WNK3	701015	WNK3	WNK lysine deficient protein kinase 3
NAP1L2	701017	NAP1L2	nucleosome assembly protein 1 like 2
LOC701018	701018	LOC701018	double-strand-break repair protein rad21 homolog pseudogene
ACTRT1	701019	ACTRT1	actin related protein T1
LOC701020	701020	LOC701020	nucleolar protein 11 pseudogene
CREG1	701021	CREG1	cellular repressor of E1A stimulated genes 1
LOC701022	701022	LOC701022	chloride intracellular channel protein 1 pseudogene
LOC701023	701023	LOC701023	heterogeneous nuclear ribonucleoprotein A1-like
AOX1	701024	AOX1	aldehyde oxidase 1
SLC11A1	701025	SLC11A1	solute carrier family 11 member 1
MPV17	701026	MPV17	mitochondrial inner membrane protein MPV17
LOC701027	701027	LOC701027	ankyrin repeat domain-containing protein 36B-like
PSMA1	701029	PSMA1	proteasome 20S subunit alpha 1
KIF24	701030	KIF24	kinesin family member 24
FARP1	701031	FARP1	FERM, ARH/RhoGEF and pleckstrin domain protein 1
PSTPIP2	701032	PSTPIP2	proline-serine-threonine phosphatase interacting protein 2
LOC701034	701034	LOC701034	zinc finger protein 780B
UBE2E1	701036	UBE2E1	ubiquitin conjugating enzyme E2 E1
CENPT	701037	CENPT	centromere protein T
AUTS2	701038	AUTS2	activator of transcription and developmental regulator AUTS2
IMPDH1	701039	IMPDH1	inosine monophosphate dehydrogenase 1
PLRG1	701044	PLRG1	pleiotropic regulator 1
SUB1	701045	SUB1	SUB1 regulator of transcription
FAM170A	701046	FAM170A	family with sequence similarity 170 member A
AQR	701048	AQR	aquarius intron-binding spliceosomal factor
LOC701049	701049	LOC701049	olfactory receptor 4K14
AP5M1	701050	AP5M1	adaptor related protein complex 5 subunit mu 1
LOC701052	701052	LOC701052	uncharacterized LOC701052
LOC701053	701053	LOC701053	coiled-coil-helix-coiled-coil-helix domain-containing protein 2
GADD45A	701054	GADD45A	growth arrest and DNA damage inducible alpha
UBL4B	701055	UBL4B	ubiquitin like 4B
LOC701056	701056	LOC701056	ornithine decarboxylase antizyme 1 pseudogene
SRC	701057	SRC	SRC proto-oncogene, non-receptor tyrosine kinase
FAM227A	701058	FAM227A	family with sequence similarity 227 member A
LOC701059	701059	LOC701059	heterogeneous nuclear ribonucleoprotein A3 pseudogene
LSM3	701060	LSM3	LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated
CFAP251	701061	CFAP251	cilia and flagella associated protein 251
TXNRD1	701062	TXNRD1	thioredoxin reductase 1
PSMD14	701063	PSMD14	proteasome 26S subunit, non-ATPase 14
HOXD1	701064	HOXD1	homeobox D1
FEV	701065	FEV	FEV transcription factor, ETS family member
KRTCAP3	701066	KRTCAP3	keratinocyte associated protein 3
AAK1	701067	AAK1	AP2 associated kinase 1
LOC701068	701068	LOC701068	immunoglobulin kappa variable 1-39-like
FAM111A	701070	FAM111A	FAM111 trypsin like peptidase A
LOC701071	701071	LOC701071	putative UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase LOC100288842
ENHO	701072	ENHO	energy homeostasis associated
SLC2A8	701073	SLC2A8	solute carrier family 2 member 8
SMCR8	701074	SMCR8	SMCR8-C9orf72 complex subunit
TNS4	701075	TNS4	tensin 4
TSC22D1	701076	TSC22D1	TSC22 domain family member 1
FGF14	701077	FGF14	fibroblast growth factor 14
SERPINB13	701078	SERPINB13	serpin family B member 13
ZADH2	701079	ZADH2	zinc binding alcohol dehydrogenase domain containing 2
CD70	701080	CD70	CD70 molecule
PLD3	701083	PLD3	phospholipase D family member 3
LOC701084	701084	LOC701084	40S ribosomal protein S18 pseudogene
MAP3K13	701085	MAP3K13	mitogen-activated protein kinase kinase kinase 13
CHP2	701087	CHP2	calcineurin like EF-hand protein 2
PSMB10	701088	PSMB10	proteasome 20S subunit beta 10
MMD2	701090	MMD2	monocyte to macrophage differentiation associated 2
STK17A	701091	STK17A	serine/threonine kinase 17a
LOC701092	701092	LOC701092	tropomyosin alpha-3 chain-like
CALCR	701093	CALCR	calcitonin receptor
DNAJB9	701094	DNAJB9	DnaJ heat shock protein family (Hsp40) member B9
ZNF322	701098	ZNF322	zinc finger protein 322
MAD2L1BP	701099	MAD2L1BP	MAD2L1 binding protein
UBE2J1	701100	UBE2J1	ubiquitin conjugating enzyme E2 J1
NR2E1	701101	NR2E1	nuclear receptor subfamily 2 group E member 1
NSUN7	701102	NSUN7	NOP2/Sun RNA methyltransferase family member 7
PPEF2	701103	PPEF2	protein phosphatase with EF-hand domain 2
HSD17B13	701104	HSD17B13	hydroxysteroid 17-beta dehydrogenase 13
LOC701105	701105	LOC701105	ATP synthase F(0) complex subunit B1, mitochondrial
RXFP1	701107	RXFP1	relaxin family peptide receptor 1
SLC1A3	701109	SLC1A3	solute carrier family 1 member 3
NNT	701110	NNT	nicotinamide nucleotide transhydrogenase
GABRP	701113	GABRP	gamma-aminobutyric acid type A receptor subunit pi
TMED9	701114	TMED9	transmembrane p24 trafficking protein 9
GPR176	701115	GPR176	G protein-coupled receptor 176
LIPC	701116	LIPC	lipase C, hepatic type
ANPEP	701117	ANPEP	alanyl aminopeptidase, membrane
RPS6KL1	701119	RPS6KL1	ribosomal protein S6 kinase like 1
SERPINA6	701121	SERPINA6	serpin family A member 6
TUSC3	701123	TUSC3	tumor suppressor candidate 3
ADAM9	701124	ADAM9	ADAM metallopeptidase domain 9
PMP2	701125	PMP2	peripheral myelin protein 2
GDF6	701126	GDF6	growth differentiation factor 6
SLC30A8	701127	SLC30A8	solute carrier family 30 member 8
SLC39A12	701128	SLC39A12	solute carrier family 39 member 12
ZNF25	701129	ZNF25	zinc finger protein 25
TMEM254	701130	TMEM254	transmembrane protein 254
LOC701131	701131	LOC701131	calcium uptake protein 1, mitochondrial pseudogene
NOC3L	701132	NOC3L	NOC3 like DNA replication regulator
SLC18A2	701133	SLC18A2	solute carrier family 18 member A2
FGD1	701134	FGD1	FYVE, RhoGEF and PH domain containing 1
MORC4	701136	MORC4	MORC family CW-type zinc finger 4
G6PD	701137	G6PD	glucose-6-phosphate dehydrogenase
TENM4	701138	TENM4	teneurin transmembrane protein 4
UBAP1	701140	UBAP1	ubiquitin associated protein 1
LOC701143	701143	LOC701143	T-complex protein 1 subunit epsilon pseudogene
LOC701144	701144	LOC701144	dehydrodolichyl diphosphate synthase complex subunit NUS1 pseudogene
ABHD3	701145	ABHD3	abhydrolase domain containing 3, phospholipase
ZNF532	701146	ZNF532	zinc finger protein 532
ATP2B2	701149	ATP2B2	ATPase plasma membrane Ca2+ transporting 2
DOCK3	701151	DOCK3	dedicator of cytokinesis 3
LOC701152	701152	LOC701152	T cell receptor beta variable 10-3-like
SAMD5	701153	SAMD5	sterile alpha motif domain containing 5
CCDC88C	701155	CCDC88C	coiled-coil domain containing 88C
LOC701156	701156	LOC701156	60S ribosomal protein L19
ZEB1	701157	ZEB1	zinc finger E-box binding homeobox 1
FAM3A	701159	FAM3A	FAM3 metabolism regulating signaling molecule A
PTPRF	701160	PTPRF	protein tyrosine phosphatase receptor type F
SLC6A17	701162	SLC6A17	solute carrier family 6 member 17
GJA5	701163	GJA5	gap junction protein alpha 5
ARHGEF10L	701164	ARHGEF10L	Rho guanine nucleotide exchange factor 10 like
CDH26	701165	CDH26	cadherin 26
MOCS3	701166	MOCS3	molybdenum cofactor synthesis 3
MANBAL	701167	MANBAL	mannosidase beta like
ZNF280A	701168	ZNF280A	zinc finger protein 280A
DBX2	701170	DBX2	developing brain homeobox 2
SOAT2	701171	SOAT2	sterol O-acyltransferase 2
SLC6A6	701172	SLC6A6	solute carrier family 6 member 6
LOC701173	701173	LOC701173	keratin, type I cytoskeletal 18 pseudogene
PSMD9	701174	PSMD9	proteasome 26S subunit, non-ATPase 9
EID3	701175	EID3	EP300 interacting inhibitor of differentiation 3
TBR1	701176	TBR1	T-box brain transcription factor 1
CRYBA2	701178	CRYBA2	crystallin beta A2
FARP2	701179	FARP2	FERM, ARH/RhoGEF and pleckstrin domain protein 2
POLR2L	701181	POLR2L	RNA polymerase II, I and III subunit L
LOC701183	701183	LOC701183	ubiquitin-conjugating enzyme E2 variant 2 pseudogene
FAM181B	701184	FAM181B	family with sequence similarity 181 member B
CRK	701185	CRK	CRK proto-oncogene, adaptor protein
SHMT1	701186	SHMT1	serine hydroxymethyltransferase 1
LOC701188	701188	LOC701188	40S ribosomal protein S25 pseudogene
C19H19orf47	701191	C19H19orf47	chromosome 19 C19orf47 homolog
ABI3BP	701192	ABI3BP	ABI family member 3 binding protein
EHHADH	701193	EHHADH	enoyl-CoA hydratase and 3-hydroxyacyl CoA dehydrogenase
C20H16orf91	701194	C20H16orf91	chromosome 20 C16orf91 homolog
PRKCB	701195	PRKCB	protein kinase C beta
SLC12A4	701196	SLC12A4	solute carrier family 12 member 4
COA1	701198	COA1	cytochrome c oxidase assembly factor 1 homolog
USO1	701202	USO1	USO1 vesicle transport factor
HSD17B11	701203	HSD17B11	hydroxysteroid 17-beta dehydrogenase 11
LOC701204	701204	LOC701204	TOX high mobility group box family member 4-like
HHIP	701205	HHIP	hedgehog interacting protein
ETFDH	701207	ETFDH	electron transfer flavoprotein dehydrogenase
WWC2	701208	WWC2	WW and C2 domain containing 2
NIPBL	701209	NIPBL	NIPBL cohesin loading factor
MCCC2	701211	MCCC2	methylcrotonoyl-CoA carboxylase 2
