alias	gene_id	gene_symbol	gene_desc
Aox3	493909	Aox3	aldehyde oxidase 3
Lmcd1	494021	Lmcd1	LIM and cysteine-rich domains 1
Rcn3	494125	Rcn3	reticulocalbin 3
Mycbpap	494192	Mycbpap	Mycbp associated protein
Klra1	494193	Klra1	killer cell lectin-like receptor, subfamily A, member 1
Klra2	494194	Klra2	killer cell lectin-like receptor, subfamily A, member 2
Ly49s4	494195	Ly49s4	Ly49 stimulatory receptor 4
Ly49s6	494196	Ly49s6	Ly49 stimulatory receptor 6
Oas1k	494198	Oas1k	2 ' -5 ' oligoadenylate synthetase 1K
Oas1f	494199	Oas1f	2 ' -5 ' oligoadenylate synthetase 1F
Oas1h	494200	Oas1h	2 ' -5 ' oligoadenylate synthetase 1H
Oas1e	494201	Oas1e	2'-5' oligoadenylate synthetase 1E
Oas3	494202	Oas3	2'-5'-oligoadenylate synthetase 3
Ly49s7	494203	Ly49s7	Ly49 stimulatory receptor 7
Ly49i4	494204	Ly49i4	Ly49 inhibitory receptor 4
Ly49i9	494205	Ly49i9	Ly49 inhibitory receptor 9
Ly49si1	494206	Ly49si1	immunoreceptor Ly49si1
Ly49si2	494207	Ly49si2	immunoreceptor Ly49si2
Ly49i3	494208	Ly49i3	immunoreceptor Ly49i3
Ly49si3	494209	Ly49si3	immunoreceptor Ly49si3
Ly49i7	494210	Ly49i7	immunoreceptor Ly49i7
Ly49i5	494211	Ly49i5	Ly49 inhibitory receptor 5
Eogt	494219	Eogt	EGF domain specific O-linked N-acetylglucosamine transferase
Pfn4	494222	Pfn4	profilin family, member 4
Fbxl16	494223	Fbxl16	F-box and leucine-rich repeat protein 16
Fdcsp	494224	Fdcsp	follicular dendritic cell secreted protein
Vom1r20	494225	Vom1r20	vomeronasal 1 receptor 20
Vom1r58	494226	Vom1r58	vomeronasal 1 receptor 58
Vom1r79	494227	Vom1r79	vomeronasal 1 receptor 79
Vom1r109	494228	Vom1r109	vomeronasal 1 receptor 109
Vom1r21	494229	Vom1r21	vomeronasal 1 receptor 21
Vom1r30	494230	Vom1r30	vomeronasal 1 receptor 30
Vom1r6	494231	Vom1r6	vomeronasal 1 receptor 6
Vom1r88	494233	Vom1r88	vomeronasal 1 receptor 88
Vom1r1	494234	Vom1r1	vomeronasal 1 receptor 1
Vom1r82	494235	Vom1r82	vomeronasal 1 receptor 82
Vom1r4	494236	Vom1r4	vomeronasal 1 receptor 4
Vom1r3	494237	Vom1r3	vomeronasal 1 receptor 3
Vom1r80	494238	Vom1r80	vomeronasal 1 receptor 80
Vom1r70	494239	Vom1r70	vomeronasal 1 receptor 70
Vom1r76	494240	Vom1r76	vomeronasal 1 receptor 76
Vom1r72	494241	Vom1r72	vomeronasal 1 receptor 72
Vom1r111	494242	Vom1r111	vomeronasal 1 receptor 111
Vom1r71	494243	Vom1r71	vomeronasal 1 receptor 71
Bin2a	494244	Bin2a	beta-galactosidase-like protein
Vom1r26	494245	Vom1r26	vomeronasal 1 receptor 26
Vom1r5	494246	Vom1r5	vomeronasal 1 receptor 5
Vom1r86	494247	Vom1r86	vomeronasal 1 receptor 86
Vom1r84	494248	Vom1r84	vomeronasal 1 receptor 84
Vom1r87	494249	Vom1r87	vomeronasal 1 receptor 87
Vom1r85	494250	Vom1r85	vomeronasal 1 receptor 85
Vom1r69	494251	Vom1r69	vomeronasal 1 receptor 69
Vom1r22	494252	Vom1r22	vomeronasal 1 receptor 22
Vom1r2	494253	Vom1r2	vomeronasal 1 receptor 2
Vom1r44	494254	Vom1r44	vomeronasal 1 receptor 44
Vom1r68	494255	Vom1r68	vomeronasal 1 receptor 68
Vom1r40	494256	Vom1r40	vomeronasal 1 receptor 40
Vom1r8	494258	Vom1r8	vomeronasal 1 receptor 8
Vom1r7	494259	Vom1r7	vomeronasal 1 receptor 7
Vom1r107	494260	Vom1r107	vomeronasal 1 receptor 107
Vom1r41	494261	Vom1r41	vomeronasal 1 receptor 41
Vom1r74	494262	Vom1r74	vomeronasal 1 receptor 74
Vom1r67	494263	Vom1r67	vomeronasal 1 receptor 67
Vom1r36	494264	Vom1r36	vomeronasal 1 receptor 36
Vom1r94	494265	Vom1r94	vomeronasal 1 receptor 94
Vom1r47	494266	Vom1r47	vomeronasal 1 receptor 47
Vom1r50	494267	Vom1r50	vomeronasal 1 receptor 50
Vom1r35	494268	Vom1r35	vomeronasal 1 receptor 35
Vom1r49	494269	Vom1r49	vomeronasal 1 receptor 49
Vom1r25	494270	Vom1r25	vomeronasal 1 receptor 25
Vom1r73	494271	Vom1r73	vomeronasal 1 receptor 73
Vom1r37	494272	Vom1r37	vomeronasal 1 receptor 37
Vom1r78	494273	Vom1r78	vomeronasal 1 receptor 78
Vom1r77	494274	Vom1r77	vomeronasal 1 receptor 77
Vom1r96	494275	Vom1r96	vomeronasal 1 receptor 96
Vom1r89	494276	Vom1r89	vomeronasal 1 receptor 89
Vom1r56	494277	Vom1r56	vomeronasal 1 receptor 56
Vom1r52	494278	Vom1r52	vomeronasal 1 receptor 52
Vom1r48	494279	Vom1r48	vomeronasal 1 receptor 48
Vom1r43	494280	Vom1r43	vomeronasal 1 receptor 43
Vom1r51	494281	Vom1r51	vomeronasal 1 receptor 51
Vom1r61	494282	Vom1r61	vomeronasal 1 receptor 61
Vom1r24	494283	Vom1r24	vomeronasal 1 receptor 24
Vom1r32	494284	Vom1r32	vomeronasal 1 receptor 32
Vom1r46	494286	Vom1r46	vomeronasal 1 receptor 46
Vom1r45	494287	Vom1r45	vomeronasal 1 receptor 45
Vom1r23	494288	Vom1r23	vomeronasal 1 receptor 23
Vom1r62	494289	Vom1r62	vomeronasal 1 receptor 62
Vom1r59	494290	Vom1r59	vomeronasal 1 receptor 59
Vom1r66	494291	Vom1r66	vomeronasal 1 receptor 66
Vom1r29	494292	Vom1r29	vomeronasal 1 receptor 29
Vom1r34	494293	Vom1r34	vomeronasal 1 receptor 34
Vom1r98	494294	Vom1r98	vomeronasal 1 receptor 98
Vom1r95	494295	Vom1r95	vomeronasal 1 receptor 95
Vom1r57	494296	Vom1r57	vomeronasal 1 receptor 57
Vom1r27	494297	Vom1r27	vomeronasal 1 receptor 27
Vom1r19	494298	Vom1r19	vomeronasal 1 receptor 19
Vom1r110	494299	Vom1r110	vomeronasal 1 receptor 110
Vom1r11	494300	Vom1r11	vomeronasal 1 receptor 11
Vom1r83	494301	Vom1r83	vomeronasal 1 receptor 83
Vom1r10	494302	Vom1r10	vomeronasal 1 receptor 10
Vom1r42	494303	Vom1r42	vomeronasal 1 receptor 42
Vom1r14	494304	Vom1r14	vomeronasal 1 receptor 14
Vom1r15	494305	Vom1r15	vomeronasal 1 receptor 15
Vom1r12	494306	Vom1r12	vomeronasal 1 receptor 12
Vom1r38	494307	Vom1r38	vomeronasal 1 receptor 38
Vom1r28	494308	Vom1r28	vomeronasal 1 receptor 28
Vom1r106	494309	Vom1r106	vomeronasal 1 receptor 106
Vom1r92	494310	Vom1r92	vomeronasal 1 receptor 92
Vom1r63	494311	Vom1r63	vomeronasal 1 receptor 63
Vom1r31	494312	Vom1r31	vomeronasal 1 receptor 31
Vom1r81	494313	Vom1r81	vomeronasal 1 receptor 81
Taar7i-ps	494315	Taar7i-ps	trace amine associated receptor 7i, pseudogene
Taar7f-ps	494316	Taar7f-ps	trace amine-associated receptor 7f, pseudogene
Taar3	494319	Taar3	trace amine-associated receptor 3
Ccdc8	494320	Ccdc8	coiled-coil domain containing 8
Fam115e	494321	Fam115e	family with sequence similarity 115, member E
Pms1	494322	Pms1	PMS1 homolog 1, mismatch repair system component
Trim25	494338	Trim25	tripartite motif-containing 25
Zfp799	494339	Zfp799	zinc finger protein 799
Zfp868	494340	Zfp868	zinc finger protein 868
B4galt3	494342	B4galt3	beta-1,4-galactosyltransferase 3
Tacstd2	494343	Tacstd2	tumor-associated calcium signal transducer 2
Ier2	494344	Ier2	immediate early response 2
Pdcd10	494345	Pdcd10	programmed cell death 10
Prelid3b	494346	Prelid3b	PRELI domain containing 3B
Cdkn2d	494444	Cdkn2d	similar to cyclin-dependent kinase inhibitor 2D
Srsf2	494445	Srsf2	serine and arginine rich splicing factor 2
Gsta5	494499	Gsta5	glutathione S-transferase alpha 5
Gsta3	494500	Gsta3	glutathione S-transferase alpha 3
Ggnbp1	494520	Ggnbp1	gametogenetin binding protein 1
Kctd10	494521	Kctd10	potassium channel tetramerization domain containing 10
Scgb2b2	494527	Scgb2b2	secretoglobin, family 2B, member 2
Scgb2b24	494528	Scgb2b24	secretoglobin, family 2B, member 24
Taar7c	494535	Taar7c	trace amine-associated receptor 7C
LOC494538	494538	LOC494538	ABP beta
Hsc70-ps1	494559	Hsc70-ps1	heat shock cognate protein 70, pseudogene 1
Naaa	497009	Naaa	N-acylethanolamine acid amidase
Eng	497010	Eng	endoglin
Amy2a3	497039	Amy2a3	amylase 2a3
Prss36	497040	Prss36	serine protease 36
Ccdc7	497041	Ccdc7	coiled-coil domain containing 7
Xk	497078	Xk	X-linked Kx blood group
Xkr5	497083	Xkr5	XK related 5
Spetex-2B	497084	Spetex-2B	Spetex-2B protein
Xkr9	497099	Xkr9	XK related 9
Xkrx	497101	Xkrx	XK related, X-linked
Rnase13	497194	Rnase13	ribonuclease A family member 13
Rnase17	497195	Rnase17	ribonuclease 17
NMS	497196	NMS	neuromedin S
Plcz1	497197	Plcz1	phospholipase C, zeta 1
Impact	497198	Impact	impact RWD domain protein
Muc19	497227	Muc19	mucin 19, oligomeric
Rnase-ps	497228	Rnase-ps	ribonuclease pseudogene
Ang2	497229	Ang2	angiogenin, ribonuclease A family, member 2
Fut10	497619	Fut10	fucosyltransferase 10
Rnase11	497651	Rnase11	ribonuclease A family member 11
Brca1	497672	Brca1	BRCA1, DNA repair associated
Ybx1-ps1	497735	Ybx1-ps1	Y box protein 1 related, pseudogene 1
Si	497756	Si	sucrase-isomaltase
Gucy1a1	497757	Gucy1a1	guanylate cyclase 1 soluble subunit alpha 1
Cd2	497761	Cd2	Cd2 molecule
Scn3a	497770	Scn3a	sodium voltage-gated channel alpha subunit 3
Dut	497778	Dut	deoxyuridine triphosphatase
Vom1r93	497787	Vom1r93	vomeronasal 1 receptor 93
Mug1	497794	Mug1	murinoglobulin 1
LOC497796	497796	LOC497796	hypothetical protein LOC497796
Lmo3	497798	Lmo3	LIM domain only 3
Xdh	497811	Xdh	xanthine dehydrogenase
Nrcam	497815	Nrcam	neuronal cell adhesion molecule
Cps1	497840	Cps1	carbamoyl-phosphate synthase 1
LOC497848	497848	LOC497848	hypothetical LOC497848
Rmi2	497856	Rmi2	RecQ mediated genome instability 2
Dexi	497857	Dexi	Dexi homolog
Atf7ip2	497859	Atf7ip2	activating transcription factor 7 interacting protein 2
Rpl39l	497860	Rpl39l	ribosomal protein L39-like
LOC497861	497861	LOC497861	similar to 60S ribosomal protein L23a
RGD1564086	497862	RGD1564086	RGD1564086
Tmem186	497863	Tmem186	transmembrane protein 186
Rbm25l1	497865	Rbm25l1	RNA binding motif protein 25-like 1
Nudt16l1	497867	Nudt16l1	nudix hydrolase 16 like 1
Prss33	497873	Prss33	serine protease 33
RGD1565784	497874	RGD1565784	RGD1565784
Mrpl28	497876	Mrpl28	mitochondrial ribosomal protein L28
RGD1560789	497877	RGD1560789	similar to ribosomal protein S2
Nsg2	497878	Nsg2	neuronal vesicle trafficking associated 2
Tlx3	497881	Tlx3	T-cell leukemia, homeobox 3
RGD1564698	497882	RGD1564698	similar to ribosomal protein S10
RGD1559806	497883	RGD1559806	similar to high mobility group protein
C1qtnf2	497886	C1qtnf2	C1q and TNF related 2
Fam71b	497888	Fam71b	family with sequence similarity 71, member B
Timd4	497891	Timd4	T-cell immunoglobulin and mucin domain containing 4
Sgcd	497892	Sgcd	sarcoglycan, delta
Zfp62	497894	Zfp62	zinc finger protein 62
Mrnip	497895	Mrnip	MRN complex interacting protein
Zfp879	497896	Zfp879	zinc finger protein 879
Zfp2	497897	Zfp2	zinc finger protein 2
Zfp354b	497898	Zfp354b	zinc finger protein 354B
LOC497899	497899	LOC497899	similar to hypothetical protein 4930503F14
Rmnd5b	497900	Rmnd5b	required for meiotic nuclear division 5 homolog B
Leap2	497901	Leap2	liver-expressed antimicrobial peptide 2
Uqcrq	497902	Uqcrq	ubiquinol-cytochrome c reductase, complex III subunit VII
Sowaha	497903	Sowaha	sosondowah ankyrin repeat domain family member A
Meikin	497904	Meikin	meiotic kinetochore factor
RGD1560738	497905	RGD1560738	similar to 60S ribosomal protein L7a
Ccdc69	497906	Ccdc69	coiled-coil domain containing 69
RGD1563668	497907	RGD1563668	similar to High mobility group protein 1 (HMG-1)
Btnl10	497912	Btnl10	butyrophilin like 10
Gjc2	497913	Gjc2	gap junction protein, gamma 2
Med9	497914	Med9	mediator complex subunit 9
Drg2	497915	Drg2	developmentally regulated GTP binding protein 2
Mief2	497916	Mief2	mitochondrial elongation factor 2
Smcr8	497918	Smcr8	SMCR8-C9orf72 complex subunit
RGD1559667	497919	RGD1559667	similar to basic transcription factor 3
Slc47a2	497921	Slc47a2	solute carrier family 47 member 2
Zfp286a	497923	Zfp286a	zinc finger protein 286A
Shisa6	497926	Shisa6	shisa family member 6
RGD1563963	497927	RGD1563963	similar to Phosphoglycerate mutase 1 (Phosphoglycerate mutase isozyme B)
Pirt	497929	Pirt	phosphoinositide-interacting regulator of transient receptor potential channels
Sco1	497930	Sco1	synthesis of cytochrome C oxidase 1
Pik3r5	497931	Pik3r5	phosphoinositide-3-kinase, regulatory subunit 5
Pik3r6	497932	Pik3r6	phosphoinositide-3-kinase, regulatory subunit 6
Slc25a35	497933	Slc25a35	solute carrier family 25, member 35
Borcs6	497934	Borcs6	BLOC-1 related complex subunit 6
Rnf227	497935	Rnf227	ring finger protein 227
Tmem88	497936	Tmem88	transmembrane protein 88
Tmem102	497937	Tmem102	transmembrane protein 102
Spem2	497938	Spem2	SPEM family member 2
LOC497940	497940	LOC497940	similar to RIKEN cDNA 2810408A11
Gps2	497941	Gps2	G protein pathway suppressor 2
Cxcl16	497942	Cxcl16	C-X-C motif chemokine ligand 16
Gltpd2	497943	Gltpd2	glycolipid transfer protein domain containing 2
Zfp3	497944	Zfp3	zinc finger protein 3
Spns3	497946	Spns3	sphingolipid transporter 3
Trpv3	497948	Trpv3	transient receptor potential cation channel, subfamily V, member 3
LOC497952	497952	LOC497952	similar to Ubiquitin-associated protein 2-like
Ovca2	497954	Ovca2	OVCA2 serine hydrolase domain containing
Tlcd2	497955	Tlcd2	TLC domain containing 2
RGD1565611	497957	RGD1565611	RGD1565611
Gemin4	497958	Gemin4	gem (nuclear organelle) associated protein 4
Proca1	497959	Proca1	protein interacting with cyclin A1
Fam222b	497960	Fam222b	family with sequence similarity 222, member B
Nlk	497961	Nlk	nemo like kinase
Lyrm9	497962	Lyrm9	LYR motif containing 9
LOC497963	497963	LOC497963	similar to Nitric oxide synthase, inducible (NOS type II) (Inducible NO synthase) (Inducible NOS) (iNOS)
Zfp830	497967	Zfp830	zinc finger protein 830
Heatr9	497970	Heatr9	HEAT repeat containing 9
Heatr6	497972	Heatr6	HEAT repeat containing 6
Myo19	497974	Myo19	myosin XIX
Znhit3	497975	Znhit3	zinc finger, HIT-type containing 3
Rad51c	497976	Rad51c	RAD51 paralog C
Dgke	497978	Dgke	diacylglycerol kinase epsilon
Tmem100	497979	Tmem100	transmembrane protein 100
Fam117a	497983	Fam117a	family with sequence similarity 117, member A
Zfp652	497984	Zfp652	zinc finger protein 652
Hoxb7	497985	Hoxb7	homeo box B7
Hoxb6	497986	Hoxb6	homeo box B6
Hoxb5	497987	Hoxb5	homeo box B5
Hoxb4	497988	Hoxb4	homeo box B4
Arl5c	497990	Arl5c	ADP-ribosylation factor like GTPase 5C
Med1	497991	Med1	mediator complex subunit 1
Krt222	497994	Krt222	keratin 222
Krtap1-5	497995	Krtap1-5	keratin associated protein 1-5
Coa3	498000	Coa3	cytochrome C oxidase assembly factor 3
Cntd1	498001	Cntd1	cyclin N-terminal domain containing 1
RGD1561590	498002	RGD1561590	similar to SAP18
Dusp3	498003	Dusp3	dual specificity phosphatase 3
Cfap97d1	498004	Cfap97d1	CFAP97 domain containing 1
Asb16	498005	Asb16	ankyrin repeat and SOCS box-containing 16
Ccdc103	498006	Ccdc103	coiled-coil domain containing 103
Hexim1	498008	Hexim1	HEXIM P-TEFb complex subunit 1
Mrc2	498011	Mrc2	mannose receptor, C type 2
Ace3	498012	Ace3	angiotensin I converting enzyme (peptidyl-dipeptidase A) 3
Ern1	498013	Ern1	endoplasmic reticulum to nucleus signaling 1
RGD1565033	498014	RGD1565033	similar to hypothetical protein LOC284018 isoform b
Pitpnc1	498015	Pitpnc1	phosphatidylinositol transfer protein, cytoplasmic 1
RGD1564512	498021	RGD1564512	similar to solute carrier family 25, member 5
RGD1559482	498022	RGD1559482	similar to immunoglobulin superfamily, member 7
RGD1560640	498023	RGD1560640	similar to solute carrier family 25, member 5
Kctd2	498024	Kctd2	potassium channel tetramerization domain containing 2
Cep295nl	498028	Cep295nl	CEP295 N-terminal like
Endov	498029	Endov	endonuclease V
Anapc11	498030	Anapc11	anaphase promoting complex subunit 11
Tex19.1	498033	Tex19.1	testis expressed 19.1
Fn3k	498034	Fn3k	fructosamine 3 kinase
Csnka2ip	498036	Csnka2ip	casein kinase 2 subunit alpha' interacting protein
LOC498037	498037	LOC498037	similar to cell division cycle 10 homolog
Vgll3	498038	Vgll3	vestigial-like family member 3
LOC498045	498045	LOC498045	similar to Heat shock cognate 71 kDa protein (Heat shock 70 kDa protein 8)
LOC498051	498051	LOC498051	hypothetical LOC498051
RGD1562726	498060	RGD1562726	similar to Putative protein C21orf62 homolog
Fam243a	498063	Fam243a	family with sequence similarity 243 member A
Lca5l	498065	Lca5l	lebercilin LCA5 like
Sh3bgr	498066	Sh3bgr	SH3 domain binding glutamate-rich protein
RGD1565472	498067	RGD1565472	similar to RIKEN cDNA 2310003P10
RGD1559516	498068	RGD1559516	similar to ribosomal protein S2
LOC498070	498070	LOC498070	similar to prothymosin alpha
Hmgb2l1	498072	Hmgb2l1	high mobility group box 2-like 1
Ccdc54	498073	Ccdc54	coiled-coil domain containing 54
Retnlb	498074	Retnlb	resistin like beta
Trat1	498075	Trat1	T cell receptor associated transmembrane adaptor 1
Cd96	498079	Cd96	CD96 molecule
Slc35a5	498081	Slc35a5	solute carrier family 35, member A5
LOC498084	498084	LOC498084	Ab2-093
RGD1563835	498085	RGD1563835	similar to ribosomal protein L27
Stfa2l2	498087	Stfa2l2	stefin A2-like 2
RGD1565297	498088	RGD1565297	similar to hypothetical protein A
Dtx3l	498089	Dtx3l	deltex E3 ubiquitin ligase 3L
LOC498093	498093	LOC498093	similar to acidic ribosomal phosphoprotein P0
Dynlt2b	498095	Dynlt2b	dynein light chain Tctex-type 2B
Smco1	498096	Smco1	single-pass membrane protein with coiled-coil domains 1
Wdr53	498097	Wdr53	WD repeat domain 53
Mb21d2	498100	Mb21d2	Mab-21 domain containing 2
Gmnc	498102	Gmnc	geminin coiled-coil domain containing
RGD1561572	498103	RGD1561572	similar to splicing factor 3a, subunit 2
RGD1562339	498107	RGD1562339	RGD1562339
Polr2h	498109	Polr2h	RNA polymerase II, I and III subunit H
Yeats2	498112	Yeats2	YEATS domain containing 2
Ccdc188	498115	Ccdc188	coiled-coil domain containing 188
Spidr	498119	Spidr	scaffold protein involved in DNA repair
LOC498122	498122	LOC498122	similar to CG15908-PA
LOC498125	498125	LOC498125	hypothetical LOC498125
LOC498126	498126	LOC498126	hypothetical LOC498126
LOC498127	498127	LOC498127	similar to Ran-specific GTPase-activating protein (Ran-binding protein 1) (RanBP1)
Mcemp1	498128	Mcemp1	mast cell-expressed membrane protein 1
Tex45	498129	Tex45	testis expressed 45
Stard13	498130	Stard13	StAR-related lipid transfer domain containing 13
N4bp2l1	498131	N4bp2l1	NEDD4 binding protein 2-like 1
LOC498132	498132	LOC498132	similar to RalA binding protein 1
Tex26	498133	Tex26	testis expressed 26
LOC498135	498135	LOC498135	similar to 60S ribosomal protein L18
Mtus2	498136	Mtus2	microtubule associated scaffold protein 2
Cdk8	498140	Cdk8	cyclin-dependent kinase 8
RGD1565131	498143	RGD1565131	similar to ribosomal protein L15
Fam220a	498145	Fam220a	family with sequence similarity 220, member A
Spdye4	498146	Spdye4	speedy/RINGO cell cycle regulator family member E4
Brat1	498150	Brat1	BRCA1-associated ATM activator 1
LOC498152	498152	LOC498152	hypothetical protein LOC498152
Gpr146	498153	Gpr146	G protein-coupled receptor 146
LOC498154	498154	LOC498154	hypothetical protein LOC498154
LOC498155	498155	LOC498155	LRRGT00167
MGC112692	498157	MGC112692	similar to Leukosialin precursor (Leucocyte sialoglycoprotein) (Sialophorin) (CD43) (W3/13 antigen)
LOC498158	498158	LOC498158	olfactory receptor pseudogene 1574-like
Spry3	498159	Spry3	sprouty RTK signaling antagonist 3
Zkscan1	498160	Zkscan1	zinc finger with KRAB and SCAN domains 1
RGD1562319	498165	RGD1562319	similar to family with sequence similarity 55, member C
Gal3st4	498166	Gal3st4	galactose-3-O-sulfotransferase 4
RGD1566138	498167	RGD1566138	similar to Zinc finger, CW type with PWWP domain 1
RGD1561730	498169	RGD1561730	similar to cell surface receptor FDFACT
Prkrip1	498171	Prkrip1	PRKR interacting protein 1
Auts2l	498173	Auts2l	autism susceptibility candidate 2-like
Nipsnap2	498174	Nipsnap2	nipsnap homolog 2
Bri3bp	498176	Bri3bp	Bri3 binding protein
Zfoc1	498177	Zfoc1	zinc finger protein ZFOC1
RGD1563482	498179	RGD1563482	similar to hypothetical protein FLJ38663
Mapkapk5	498183	Mapkapk5	MAPK activated protein kinase 5
Iqcd	498184	Iqcd	IQ motif containing D
Slc8b1	498185	Slc8b1	solute carrier family 8 member B1
Spring1	498188	Spring1	SREBF pathway regulator in golgi 1
Srrm4	498189	Srrm4	serine/arginine repetitive matrix 4
Ccdc60	498190	Ccdc60	coiled-coil domain containing 60
RGD1560398	498192	RGD1560398	RGD1560398
Fam222a	498193	Fam222a	family with sequence similarity 222, member A
Mn1	498194	Mn1	MN1 proto-oncogene, transcriptional regulator
Cyp3a85-ps	498196	Cyp3a85-ps	cytochrome P450, family 3, subfamily a, polypeptide 85, pseudogene
Cyp3a73	498198	Cyp3a73	cytochrome P450, family 3, subfamily a, polypeptide 73
LOC498205	498205	LOC498205	similar to DnaJ (Hsp40) homolog, subfamily C, member 14
Tnfrsf11a	498206	Tnfrsf11a	TNF receptor superfamily member 11A
Serpinb3a	498209	Serpinb3a	serpin family B member 3A
RGD1560523	498211	RGD1560523	similar to S-adenosylmethionine synthetase gamma form (Methionine adenosyltransferase)
RGD1565627	498212	RGD1565627	similar to High mobility group protein 1 (HMG-1)
LOC498222	498222	LOC498222	similar to specifically androgen-regulated protein
Eif2d	498225	Eif2d	eukaryotic translation initiation factor 2D
Pm20d1	498226	Pm20d1	peptidase M20 domain containing 1
Mfsd4a	498228	Mfsd4a	major facilitator superfamily domain containing 4A
Tmem81	498229	Tmem81	transmembrane protein 81
Golt1a	498230	Golt1a	golgi transport 1A
LOC498231	498231	LOC498231	LRRGT00144
Lax1	498232	Lax1	lymphocyte transmembrane adaptor 1
Lgr6	498233	Lgr6	leucine-rich repeat-containing G protein-coupled receptor 6
Arl8a	498234	Arl8a	ADP-ribosylation factor like GTPase 8A
LOC498236	498236	LOC498236	LRRGT00186
RGD1565063	498238	RGD1565063	RGD1565063
RGD1564614	498241	RGD1564614	similar to complement factor H-related protein
Rgs13	498246	Rgs13	regulator of G-protein signaling 13
RGD1562140	498247	RGD1562140	similar to brain Zn-finger protein
Apobec4	498251	Apobec4	apolipoprotein B mRNA editing enzyme catalytic polypeptide like 4
Ier5	498256	Ier5	immediate early response 5
Fam163a	498257	Fam163a	family with sequence similarity 163, member A
LOC498264	498264	LOC498264	similar to heat shock protein 1, alpha
LOC498265	498265	LOC498265	similar to hypothetical protein FLJ10706
Blzf1	498266	Blzf1	basic leucine zipper nuclear factor 1
Dusp27	498267	Dusp27	dual specificity phosphatase 27, atypical
Fam78b	498269	Fam78b	family with sequence similarity 78, member B
Ccdc190	498270	Ccdc190	coiled-coil domain containing 190
Uap1	498272	Uap1	UDP-N-acetylglucosamine pyrophosphorylase 1
RGD1559938	498273	RGD1559938	similar to spermine synthase
Spata46	498274	Spata46	spermatogenesis associated 46
Fcrlb	498275	Fcrlb	Fc receptor-like B
LOC498276	498276	LOC498276	Fc gamma receptor II beta
LOC498277	498277	LOC498277	similar to Low affinity immunoglobulin gamma Fc region receptor III precursor (IgG Fc receptor III) (Fc-gamma RIII) (FcRIII)
Cfap126	498278	Cfap126	cilia and flagella associated protein 126
Nectin4	498281	Nectin4	nectin cell adhesion molecule 4
Arhgap30	498282	Arhgap30	Rho GTPase activating protein 30
Itln1	498284	Itln1	intelectin 1
Slamf1	498286	Slamf1	signaling lymphocytic activation molecule family member 1
Slamf6	498287	Slamf6	SLAM family member 6
Ifi203-ps1	498288	Ifi203-ps1	interferon activated gene 203, pseudogene 1
Opn3	498289	Opn3	opsin 3
